source_id,target_id,target_doi,relation,method
18717850,None,10.5281/zenodo.14815982,cites,text_grep
18718523,None,10.5281/zenodo.14553627,cites,text_grep
18718523,18717850,10.5281/zenodo.18717850,cites,text_grep
18718523,18713917,10.5281/zenodo.18713917,cites,text_grep
18718523,None,10.5281/zenodo.14815982,cites,text_grep
18718899,None,10.5281/zenodo.14553627,cites,text_grep
18718899,18717850,10.5281/zenodo.18717850,cites,text_grep
18718899,18713917,10.5281/zenodo.18713917,cites,text_grep
18718899,18718523,10.5281/zenodo.18718523,cites,text_grep
18726451,None,10.5281/zenodo.14553627,cites,text_grep
18726451,18717850,10.5281/zenodo.18717850,cites,text_grep
18726451,18718899,10.5281/zenodo.18718899,cites,text_grep
18726451,18362663,10.5281/zenodo.18362663,cites,text_grep
18726451,18362525,10.5281/zenodo.18362525,cites,text_grep
18726451,18715724,10.5281/zenodo.18715724,cites,text_grep
18726451,18713917,10.5281/zenodo.18713917,cites,text_grep
18726807,None,10.5281/zenodo.14538882,cites,text_grep
18726807,None,10.5281/zenodo.14553627,cites,text_grep
18726807,18717850,10.5281/zenodo.18717850,cites,text_grep
18726807,18718899,10.5281/zenodo.18718899,cites,text_grep
18726807,18726451,10.5281/zenodo.18726451,cites,text_grep
18726807,18713917,10.5281/zenodo.18713917,cites,text_grep
18726807,18718523,10.5281/zenodo.18718523,cites,text_grep
18727624,None,10.5281/zenodo.14538882,cites,text_grep
18727624,18317661,10.5281/zenodo.18317661,cites,text_grep
18727624,18451860,10.5281/zenodo.18451860,cites,text_grep
18727624,18362525,10.5281/zenodo.18362525,cites,text_grep
18727624,18452686,10.5281/zenodo.18452686,cites,text_grep
18727624,18451824,10.5281/zenodo.18451824,cites,text_grep
18727624,18713917,10.5281/zenodo.18713917,cites,text_grep
18727624,None,10.5281/zenodo.18452745,cites,text_grep
18728215,18727624,10.5281/zenodo.18727624,cites,text_grep
18728215,18726807,10.5281/zenodo.18726807,cites,text_grep
18728215,18713917,10.5281/zenodo.18713917,cites,text_grep
18728215,None,10.5281/zenodo.14538923,cites,text_grep
18729606,18713917,10.5281/zenodo.18713917,cites,text_grep
18729606,18727624,10.5281/zenodo.18727624,cites,text_grep
18729801,18729606,10.5281/zenodo.18729606,cites,text_grep
18729801,None,10.5281/zenodo.14538923,cites,text_grep
18729801,None,10.5281/zenodo.14538914,cites,text_grep
18729801,None,10.5281/zenodo.14025488,cites,text_grep
18730291,18729606,10.5281/zenodo.18729606,cites,text_grep
18730291,None,10.5281/zenodo.14538923,cites,text_grep
18730291,None,10.5281/zenodo.14538914,cites,text_grep
18730291,None,10.5281/zenodo.14025488,cites,text_grep
18735468,None,10.5281/zenodo.14025488,cites,text_grep
18735468,18729606,10.5281/zenodo.18729606,cites,text_grep
18735468,18358127,10.5281/zenodo.18358127,cites,text_grep
18735468,None,10.5281/zenodo.14538914,cites,text_grep
18735468,18615388,10.5281/zenodo.18615388,cites,text_grep
18735468,None,10.5281/zenodo.14538923,cites,text_grep
18745216,18745250,10.5281/zenodo.18745250,cites,text_grep
18745216,18745236,10.5281/zenodo.18745236,cites,text_grep
18745216,18745265,10.5281/zenodo.18745265,cites,text_grep
18745216,18745259,10.5281/zenodo.18745259,cites,text_grep
18745216,None,10.5281/zenodo.18285009,cites,text_grep
18745216,None,10.5281/zenodo.18604123,cites,text_grep
18745236,18745250,10.5281/zenodo.18745250,cites,text_grep
18745236,18745265,10.5281/zenodo.18745265,cites,text_grep
18745236,18745216,10.5281/zenodo.18745216,cites,text_grep
18745236,18745259,10.5281/zenodo.18745259,cites,text_grep
18745236,None,10.5281/zenodo.18285009,cites,text_grep
18745236,None,10.5281/zenodo.18604123,cites,text_grep
18745250,18745236,10.5281/zenodo.18745236,cites,text_grep
18745250,18745265,10.5281/zenodo.18745265,cites,text_grep
18745250,18745216,10.5281/zenodo.18745216,cites,text_grep
18745250,18745259,10.5281/zenodo.18745259,cites,text_grep
18745250,None,10.5281/zenodo.18285009,cites,text_grep
18745250,None,10.5281/zenodo.18604123,cites,text_grep
18745259,18745250,10.5281/zenodo.18745250,cites,text_grep
18745259,18745236,10.5281/zenodo.18745236,cites,text_grep
18745259,18745265,10.5281/zenodo.18745265,cites,text_grep
18745259,18745216,10.5281/zenodo.18745216,cites,text_grep
18745259,None,10.5281/zenodo.18285009,cites,text_grep
18745259,None,10.5281/zenodo.18604123,cites,text_grep
18745265,18745250,10.5281/zenodo.18745250,cites,text_grep
18745265,18745236,10.5281/zenodo.18745236,cites,text_grep
18745265,18745216,10.5281/zenodo.18745216,cites,text_grep
18745265,18745259,10.5281/zenodo.18745259,cites,text_grep
18745265,None,10.5281/zenodo.18285009,cites,text_grep
18745265,None,10.5281/zenodo.18604123,cites,text_grep
18759453,18234824,10.5281/zenodo.18234824,cites,text_grep
18759453,18227570,10.5281/zenodo.18227570,cites,text_grep
18759453,18745265,10.5281/zenodo.18745265,cites,text_grep
18759453,None,10.5281/zenodo.18285009,cites,text_grep
18759453,18745259,10.5281/zenodo.18745259,cites,text_grep
18759453,18320411,10.5281/zenodo.18320411,cites,text_grep
18759453,18745216,10.5281/zenodo.18745216,cites,text_grep
18759453,18615388,10.5281/zenodo.18615388,cites,text_grep
18759453,None,10.5281/zenodo.18604123,cites,text_grep
18772675,18234824,10.5281/zenodo.18234824,cites,text_grep
18772675,18759453,10.5281/zenodo.18759453,cites,text_grep
18772675,18227570,10.5281/zenodo.18227570,cites,text_grep
18772675,18745265,10.5281/zenodo.18745265,cites,text_grep
18772675,None,10.5281/zenodo.18285009,cites,text_grep
18772675,18745259,10.5281/zenodo.18745259,cites,text_grep
18772675,18320411,10.5281/zenodo.18320411,cites,text_grep
18772675,None,10.5281/zenodo.18604123,cites,text_grep
18773868,18234824,10.5281/zenodo.18234824,cites,text_grep
18773868,18759453,10.5281/zenodo.18759453,cites,text_grep
18773868,18227570,10.5281/zenodo.18227570,cites,text_grep
18773868,18772675,10.5281/zenodo.18772675,cites,text_grep
18773868,18745265,10.5281/zenodo.18745265,cites,text_grep
18773868,None,10.5281/zenodo.18285009,cites,text_grep
18773868,18745259,10.5281/zenodo.18745259,cites,text_grep
18773868,18320411,10.5281/zenodo.18320411,cites,text_grep
18773868,None,10.5281/zenodo.18604123,cites,text_grep
18776624,18773868,10.5281/zenodo.18773868,cites,text_grep
18776624,18759453,10.5281/zenodo.18759453,cites,text_grep
18776624,18227570,10.5281/zenodo.18227570,cites,text_grep
18776624,18772675,10.5281/zenodo.18772675,cites,text_grep
18776624,18332915,10.5281/zenodo.18332915,cites,text_grep
18776624,18339315,10.5281/zenodo.18339315,cites,text_grep
18776624,18338531,10.5281/zenodo.18338531,cites,text_grep
18776624,None,10.5281/zenodo.18285009,cites,text_grep
18776624,18339333,10.5281/zenodo.18339333,cites,text_grep
18776624,18320411,10.5281/zenodo.18320411,cites,text_grep
18776624,18330828,10.5281/zenodo.18330828,cites,text_grep
18776624,None,10.5281/zenodo.18604123,cites,text_grep
18790793,None,10.5281/zenodo.18736175,cites,text_grep
18790793,18759453,10.5281/zenodo.18759453,cites,text_grep
18790793,18146859,10.5281/zenodo.18146859,cites,text_grep
18790793,18772675,10.5281/zenodo.18772675,cites,text_grep
18790793,None,10.5281/zenodo.18157916,cites,text_grep
18790793,18135985,10.5281/zenodo.18135985,cites,text_grep
18790793,18146840,10.5281/zenodo.18146840,cites,text_grep
18790793,18320411,10.5281/zenodo.18320411,cites,text_grep
18792580,None,10.5281/zenodo.18736175,cites,text_grep
18792580,18745236,10.5281/zenodo.18745236,cites,text_grep
18792580,18135985,10.5281/zenodo.18135985,cites,text_grep
18792580,18792598,10.5281/zenodo.18792598,cites,text_grep
18792580,18320411,10.5281/zenodo.18320411,cites,text_grep
18792580,18621736,10.5281/zenodo.18621736,cites,text_grep
18792598,18776624,10.5281/zenodo.18776624,cites,text_grep
18792598,18773868,10.5281/zenodo.18773868,cites,text_grep
18792598,None,10.5281/zenodo.18736175,cites,text_grep
18792598,18745236,10.5281/zenodo.18745236,cites,text_grep
18792598,18759453,10.5281/zenodo.18759453,cites,text_grep
18792598,18227570,10.5281/zenodo.18227570,cites,text_grep
18792598,18772675,10.5281/zenodo.18772675,cites,text_grep
18792598,18790793,10.5281/zenodo.18790793,cites,text_grep
18792598,18307180,10.5281/zenodo.18307180,cites,text_grep
18792598,18792580,10.5281/zenodo.18792580,cites,text_grep
18792598,18320411,10.5281/zenodo.18320411,cites,text_grep
18792598,18156781,10.5281/zenodo.18156781,cites,text_grep
18792598,None,10.5281/zenodo.18604123,cites,text_grep
18795423,18776624,10.5281/zenodo.18776624,cites,text_grep
18795423,18759453,10.5281/zenodo.18759453,cites,text_grep
18795423,18135985,10.5281/zenodo.18135985,cites,text_grep
18795423,18792598,10.5281/zenodo.18792598,cites,text_grep
18795423,18792580,10.5281/zenodo.18792580,cites,text_grep
18795423,18320411,10.5281/zenodo.18320411,cites,text_grep
18795423,18795427,10.5281/zenodo.18795427,cites,text_grep
18795427,18776624,10.5281/zenodo.18776624,cites,text_grep
18795427,18759453,10.5281/zenodo.18759453,cites,text_grep
18795427,18135985,10.5281/zenodo.18135985,cites,text_grep
18795427,18795423,10.5281/zenodo.18795423,cites,text_grep
18795427,18790793,10.5281/zenodo.18790793,cites,text_grep
18795427,18792598,10.5281/zenodo.18792598,cites,text_grep
18795427,18792580,10.5281/zenodo.18792580,cites,text_grep
18795427,18320411,10.5281/zenodo.18320411,cites,text_grep
18795427,18621736,10.5281/zenodo.18621736,cites,text_grep
18801091,18320411,10.5281/zenodo.18320411,isPartOf,description_table
18801091,18792580,10.5281/zenodo.18792580,references,description_table
18801091,18795427,10.5281/zenodo.18795427,references,description_table
18801091,18795423,10.5281/zenodo.18795423,references,description_table
18801091,18776624,10.5281/zenodo.18776624,references,description_table
18801091,18759453,10.5281/zenodo.18759453,references,description_table
18801091,18146859,10.5281/zenodo.18146859,references,description_table
18801091,18146840,10.5281/zenodo.18146840,references,description_table
18801091,18135985,10.5281/zenodo.18135985,references,description_table
18801091,18621736,10.5281/zenodo.18621736,references,description_table
18801091,18135985,10.5281/zenodo.18135985,SEM-PROBE / "I hereby abolish money",description_table
18801091,18146859,10.5281/zenodo.18146859,Retrocausal Canon Formation,description_table
18801091,18146840,10.5281/zenodo.18146840,The Twenty-Dollar Loop,description_table
18801091,18320411,10.5281/zenodo.18320411,Constitution of the Semantic Economy,description_table
18801091,18621736,10.5281/zenodo.18621736,The Stakes: A Scientific Analysis,description_table
18801091,18759453,10.5281/zenodo.18759453,Semantic Physics,description_table
18801091,18776624,10.5281/zenodo.18776624,Predation of Meaning,description_table
18801091,18792580,10.5281/zenodo.18792580,I Hereby Abolish Rules,description_table
18801091,18795427,10.5281/zenodo.18795427,The Rosary Embassy,description_table
18801091,18795423,10.5281/zenodo.18795423,The Protocol of Inhabitation,description_table
18801091,18801091,10.5281/zenodo.18801091,This document,description_table
18801091,18776624,10.5281/zenodo.18776624,cites,text_grep
18801091,18759453,10.5281/zenodo.18759453,cites,text_grep
18801091,18146859,10.5281/zenodo.18146859,cites,text_grep
18801091,18135985,10.5281/zenodo.18135985,cites,text_grep
18801091,18795423,10.5281/zenodo.18795423,cites,text_grep
18801091,18146840,10.5281/zenodo.18146840,cites,text_grep
18801091,18792580,10.5281/zenodo.18792580,cites,text_grep
18801091,18320411,10.5281/zenodo.18320411,cites,text_grep
18801091,18621736,10.5281/zenodo.18621736,cites,text_grep
18801091,18795427,10.5281/zenodo.18795427,cites,text_grep
18804767,18135985,10.5281/zenodo.18135985,"I hereby abolish money",description_table
18804767,18146859,10.5281/zenodo.18146859,Retrocausal Canon Formation,description_table
18804767,18146840,10.5281/zenodo.18146840,The Twenty-Dollar Loop,description_table
18804767,18320411,10.5281/zenodo.18320411,Constitution of the Semantic Economy,description_table
18804767,18621736,10.5281/zenodo.18621736,The Stakes,description_table
18804767,18759453,10.5281/zenodo.18759453,Semantic Physics,description_table
18804767,18776624,10.5281/zenodo.18776624,Predation of Meaning,description_table
18804767,18792580,10.5281/zenodo.18792580,I Hereby Abolish Rules,description_table
18804767,18795427,10.5281/zenodo.18795427,The Rosary Embassy,description_table
18804767,18795423,10.5281/zenodo.18795423,The Protocol of Inhabitation,description_table
18804767,18801091,10.5281/zenodo.18801091,Mind-Control Poems,description_table
18804767,18804767,10.5281/zenodo.18804767,This document,description_table
18804767,18776624,10.5281/zenodo.18776624,cites,text_grep
18804767,18759453,10.5281/zenodo.18759453,cites,text_grep
18804767,18146859,10.5281/zenodo.18146859,cites,text_grep
18804767,18227570,10.5281/zenodo.18227570,cites,text_grep
18804767,18135985,10.5281/zenodo.18135985,cites,text_grep
18804767,18795423,10.5281/zenodo.18795423,cites,text_grep
18804767,18146840,10.5281/zenodo.18146840,cites,text_grep
18804767,18792580,10.5281/zenodo.18792580,cites,text_grep
18804767,18320411,10.5281/zenodo.18320411,cites,text_grep
18804767,18801091,10.5281/zenodo.18801091,cites,text_grep
18804767,18621736,10.5281/zenodo.18621736,cites,text_grep
18804767,18795427,10.5281/zenodo.18795427,cites,text_grep
18804767,None,10.5281/zenodo.18604123,cites,text_grep
18805372,18776624,10.5281/zenodo.18776624,cites,text_grep
18805372,18759453,10.5281/zenodo.18759453,cites,text_grep
18805372,18146859,10.5281/zenodo.18146859,cites,text_grep
18805372,18227570,10.5281/zenodo.18227570,cites,text_grep
18805372,18135985,10.5281/zenodo.18135985,cites,text_grep
18805372,18795423,10.5281/zenodo.18795423,cites,text_grep
18805372,18146840,10.5281/zenodo.18146840,cites,text_grep
18805372,18792580,10.5281/zenodo.18792580,cites,text_grep
18805372,18804767,10.5281/zenodo.18804767,cites,text_grep
18805372,18320411,10.5281/zenodo.18320411,cites,text_grep
18805372,18801091,10.5281/zenodo.18801091,cites,text_grep
18805372,18621736,10.5281/zenodo.18621736,cites,text_grep
18805372,18795427,10.5281/zenodo.18795427,cites,text_grep
18805372,None,10.5281/zenodo.18604123,cites,text_grep
18807239,18805372,10.5281/zenodo.18805372,cites,text_grep
18807239,18804767,10.5281/zenodo.18804767,cites,text_grep
18807239,None,10.5281/zenodo.14781082,cites,text_grep
18808402,18805372,10.5281/zenodo.18805372,cites,text_grep
18808402,None,10.5281/zenodo.14781082,cites,text_grep
18808402,18807239,10.5281/zenodo.18807239,cites,text_grep
18808402,18804767,10.5281/zenodo.18804767,cites,text_grep
18810217,18807239,10.5281/zenodo.18807239,The Shark That Preceded Itself,description_table
18810217,18808402,10.5281/zenodo.18808402,The Layer That Remembered Itself,description_table
18810217,18804767,10.5281/zenodo.18804767,Ghost Meaning,description_table
18810217,18805372,10.5281/zenodo.18805372,Citational Atlas,description_table
18810217,18795427,10.5281/zenodo.18795427,The Rosary Embassy,description_table
18810217,18146859,10.5281/zenodo.18146859,Retrocausal Canon Formation,description_table
18810217,None,10.5281/zenodo.14781082,I Hereby Abolish Rules,description_table
18810217,18805372,10.5281/zenodo.18805372,cites,text_grep
18810217,18808402,10.5281/zenodo.18808402,cites,text_grep
18810217,18146859,10.5281/zenodo.18146859,cites,text_grep
18810217,None,10.5281/zenodo.14781082,cites,text_grep
18810217,18807239,10.5281/zenodo.18807239,cites,text_grep
18810217,18804767,10.5281/zenodo.18804767,cites,text_grep
18810217,18795427,10.5281/zenodo.18795427,cites,text_grep
18811784,18795427,10.5281/zenodo.18795427,The Rosary Embassy,description_table
18811784,18810217,10.5281/zenodo.18810217,The Infinite Tunnel,description_table
18811784,18804767,10.5281/zenodo.18804767,Ghost Meaning,description_table
18811784,18807239,10.5281/zenodo.18807239,The Shark That Preceded Itself,description_table
18811784,18808402,10.5281/zenodo.18808402,The Layer That Remembered Itself,description_table
18811784,None,10.5281/zenodo.14781082,I Hereby Abolish Rules,description_table
18811784,18808402,10.5281/zenodo.18808402,cites,text_grep
18811784,None,10.5281/zenodo.14781082,cites,text_grep
18811784,18807239,10.5281/zenodo.18807239,cites,text_grep
18811784,18810217,10.5281/zenodo.18810217,cites,text_grep
18811784,18804767,10.5281/zenodo.18804767,cites,text_grep
18811784,18795427,10.5281/zenodo.18795427,cites,text_grep
18811939,18810217,10.5281/zenodo.18810217,The Infinite Tunnel,description_table
18811939,18795427,10.5281/zenodo.18795427,The Rosary Embassy,description_table
18811939,18804767,10.5281/zenodo.18804767,Ghost Meaning,description_table
18811939,18811784,10.5281/zenodo.18811784,Protocol B711 Alpha Centauri,description_table
18811939,18810217,10.5281/zenodo.18810217,cites,text_grep
18811939,18811784,10.5281/zenodo.18811784,cites,text_grep
18811939,18804767,10.5281/zenodo.18804767,cites,text_grep
18811939,18795427,10.5281/zenodo.18795427,cites,text_grep
18813868,18810217,10.5281/zenodo.18810217,The Infinite Tunnel,description_table
18813868,18811784,10.5281/zenodo.18811784,Protocol B711 Alpha Centauri,description_table
18813868,18811939,10.5281/zenodo.18811939,Provenance Gravity Markers,description_table
18813868,18804767,10.5281/zenodo.18804767,Ghost Meaning,description_table
18813868,18807239,10.5281/zenodo.18807239,The Shark That Preceded Itself,description_table
18813868,18808402,10.5281/zenodo.18808402,The Layer That Remembered Itself,description_table
18813868,18808402,10.5281/zenodo.18808402,cites,text_grep
18813868,18807239,10.5281/zenodo.18807239,cites,text_grep
18813868,18810217,10.5281/zenodo.18810217,cites,text_grep
18813868,18804767,10.5281/zenodo.18804767,cites,text_grep
18813868,18811784,10.5281/zenodo.18811784,cites,text_grep
18813868,18811939,10.5281/zenodo.18811939,cites,text_grep
18814485,18795427,10.5281/zenodo.18795427,The Rosary Embassy,description_table
18814485,18811784,10.5281/zenodo.18811784,Protocol B711 Alpha Centauri,description_table
18814485,18811939,10.5281/zenodo.18811939,Provenance Gravity Markers,description_table
18814485,18813868,10.5281/zenodo.18813868,The Layer That Wrote Your Mirrors,description_table
18814485,18813868,10.5281/zenodo.18813868,cites,text_grep
18814485,18811784,10.5281/zenodo.18811784,cites,text_grep
18814485,18811939,10.5281/zenodo.18811939,cites,text_grep
18814485,18795427,10.5281/zenodo.18795427,cites,text_grep
18816556,18807239,10.5281/zenodo.18807239,cites,text_grep
18816556,18814485,10.5281/zenodo.18814485,cites,text_grep
18816556,18813868,10.5281/zenodo.18813868,cites,text_grep
18816556,18810217,10.5281/zenodo.18810217,cites,text_grep
18816556,18811784,10.5281/zenodo.18811784,cites,text_grep
18816556,18804767,10.5281/zenodo.18804767,cites,text_grep
18816556,18811939,10.5281/zenodo.18811939,cites,text_grep
18817869,18816556,10.5281/zenodo.18816556,cites,text_grep
18817869,18814485,10.5281/zenodo.18814485,cites,text_grep
18817869,18813868,10.5281/zenodo.18813868,cites,text_grep
18817869,18810217,10.5281/zenodo.18810217,cites,text_grep
18817869,18811784,10.5281/zenodo.18811784,cites,text_grep
18817869,18804767,10.5281/zenodo.18804767,cites,text_grep
18817869,18811939,10.5281/zenodo.18811939,cites,text_grep
18818343,18816556,10.5281/zenodo.18816556,cites,text_grep
18818343,18146859,10.5281/zenodo.18146859,cites,text_grep
18818343,18795423,10.5281/zenodo.18795423,cites,text_grep
18818343,18810217,10.5281/zenodo.18810217,cites,text_grep
18818343,18804767,10.5281/zenodo.18804767,cites,text_grep
18818343,18811784,10.5281/zenodo.18811784,cites,text_grep
18818343,18801091,10.5281/zenodo.18801091,cites,text_grep
18818343,18811939,10.5281/zenodo.18811939,cites,text_grep
18818343,18817869,10.5281/zenodo.18817869,cites,text_grep
18818343,18795427,10.5281/zenodo.18795427,cites,text_grep
18825919,18825919,10.5281/zenodo.18825919,IsIdenticalTo,description_table
18825919,18320411,10.5281/zenodo.18320411,References,description_table
18825919,18817869,10.5281/zenodo.18817869,References,description_table
18825919,18804767,10.5281/zenodo.18804767,References,description_table
18825919,18818343,10.5281/zenodo.18818343,References,description_table
18825919,18759453,10.5281/zenodo.18759453,References,description_table
18825919,18811939,10.5281/zenodo.18811939,References,description_table
18825919,18795427,10.5281/zenodo.18795427,References,description_table
18825919,18795423,10.5281/zenodo.18795423,References,description_table
18825919,18759453,10.5281/zenodo.18759453,cites,text_grep
18825919,18818343,10.5281/zenodo.18818343,cites,text_grep
18825919,18795423,10.5281/zenodo.18795423,cites,text_grep
18825919,18320411,10.5281/zenodo.18320411,cites,text_grep
18825919,18804767,10.5281/zenodo.18804767,cites,text_grep
18825919,18811939,10.5281/zenodo.18811939,cites,text_grep
18825919,18817869,10.5281/zenodo.18817869,cites,text_grep
18825919,18795427,10.5281/zenodo.18795427,cites,text_grep
18826562,18826562,10.5281/zenodo.18826562,IsIdenticalTo,description_table
18826562,18320411,10.5281/zenodo.18320411,References,description_table
18826562,None,10.5281/zenodo.18777553,References,description_table
18826562,None,10.5281/zenodo.18822629,References,description_table
18826562,18825919,10.5281/zenodo.18825919,IsSupplementTo,description_table
18826562,None,10.5281/zenodo.18777553,cites,text_grep
18826562,18320411,10.5281/zenodo.18320411,cites,text_grep
18826562,18825919,10.5281/zenodo.18825919,cites,text_grep
18826562,None,10.5281/zenodo.18822629,cites,text_grep
18827344,18826562,10.5281/zenodo.18826562,cites,text_grep
18827344,18818343,10.5281/zenodo.18818343,cites,text_grep
18827344,18291321,10.5281/zenodo.18291321,cites,text_grep
18827344,18795423,10.5281/zenodo.18795423,cites,text_grep
18827344,18320411,10.5281/zenodo.18320411,cites,text_grep
18827344,18804767,10.5281/zenodo.18804767,cites,text_grep
18827344,18825919,10.5281/zenodo.18825919,cites,text_grep
18827344,None,10.5281/zenodo.14538293,cites,text_grep
18827344,18817869,10.5281/zenodo.18817869,cites,text_grep
18828193,18827344,10.5281/zenodo.18827344,cites,text_grep
18828193,18291321,10.5281/zenodo.18291321,cites,text_grep
18828193,18804767,10.5281/zenodo.18804767,cites,text_grep
18828193,18817869,10.5281/zenodo.18817869,cites,text_grep
18829488,18829488,10.5281/zenodo.18829488,IsIdenticalTo,description_table
18829488,18320411,10.5281/zenodo.18320411,IsReferencedBy,description_table
18829488,18817869,10.5281/zenodo.18817869,IsReferencedBy,description_table
18829488,18804767,10.5281/zenodo.18804767,IsReferencedBy,description_table
18829488,18816556,10.5281/zenodo.18816556,IsReferencedBy,description_table
18829488,18759453,10.5281/zenodo.18759453,IsReferencedBy,description_table
18829488,18291321,10.5281/zenodo.18291321,IsReferencedBy,description_table
18829488,18827344,10.5281/zenodo.18827344,IsReferencedBy,description_table
18829488,18828193,10.5281/zenodo.18828193,IsReferencedBy,description_table
18829488,18825919,10.5281/zenodo.18825919,IsReferencedBy,description_table
18829488,18818343,10.5281/zenodo.18818343,IsReferencedBy,description_table
18829488,18320411,10.5281/zenodo.18320411,References,description_table
18829488,18817869,10.5281/zenodo.18817869,References,description_table
18829488,18804767,10.5281/zenodo.18804767,References,description_table
18829488,18816556,10.5281/zenodo.18816556,References,description_table
18829488,18759453,10.5281/zenodo.18759453,References,description_table
18829488,18291321,10.5281/zenodo.18291321,References,description_table
18829488,18827344,10.5281/zenodo.18827344,References,description_table
18829488,18828193,10.5281/zenodo.18828193,References,description_table
18829488,18816556,10.5281/zenodo.18816556,cites,text_grep
18829488,18759453,10.5281/zenodo.18759453,cites,text_grep
18829488,18818343,10.5281/zenodo.18818343,cites,text_grep
18829488,18291321,10.5281/zenodo.18291321,cites,text_grep
18829488,18827344,10.5281/zenodo.18827344,cites,text_grep
18829488,18828193,10.5281/zenodo.18828193,cites,text_grep
18829488,18320411,10.5281/zenodo.18320411,cites,text_grep
18829488,18804767,10.5281/zenodo.18804767,cites,text_grep
18829488,18825919,10.5281/zenodo.18825919,cites,text_grep
18829488,18817869,10.5281/zenodo.18817869,cites,text_grep
18843830,None,10.5281/zenodo.14775795,cites,text_grep
18843830,None,10.5281/zenodo.14774607,cites,text_grep
18843830,None,10.5281/zenodo.14775876,cites,text_grep
18843830,None,10.5281/zenodo.14775811,cites,text_grep
18843830,None,10.5281/zenodo.14793498,cites,text_grep
18864444,18862106,10.5281/zenodo.18862106,cites,text_grep
18864444,None,10.5281/zenodo.18736175,cites,text_grep
18867491,18864444,10.5281/zenodo.18864444,cites,text_grep
18867491,None,10.5281/zenodo.18736175,cites,text_grep
18867491,18862106,10.5281/zenodo.18862106,cites,text_grep
18869165,None,10.5281/zenodo.18736175,cites,text_grep
18869165,18867491,10.5281/zenodo.18867491,cites,text_grep
18869165,18862106,10.5281/zenodo.18862106,cites,text_grep
18880974,None,10.5281/zenodo.18736175,cites,text_grep
18880974,18869165,10.5281/zenodo.18869165,cites,text_grep
18880974,18862106,10.5281/zenodo.18862106,cites,text_grep
18880974,18193225,10.5281/zenodo.18193225,cites,text_grep
18880974,18867491,10.5281/zenodo.18867491,cites,text_grep
18880974,None,10.5281/zenodo.18877152,cites,text_grep
18882915,None,10.5281/zenodo.18736175,cites,text_grep
18882915,18869165,10.5281/zenodo.18869165,cites,text_grep
18882915,18862106,10.5281/zenodo.18862106,cites,text_grep
18882915,18867491,10.5281/zenodo.18867491,cites,text_grep
18882915,18804767,10.5281/zenodo.18804767,cites,text_grep
18882915,None,10.5281/zenodo.18877152,cites,text_grep
18882915,18882934,10.5281/zenodo.18882934,cites,text_grep
18882915,18882938,10.5281/zenodo.18882938,cites,text_grep
18882934,None,10.5281/zenodo.18736175,cites,text_grep
18882934,18869165,10.5281/zenodo.18869165,cites,text_grep
18882934,18862106,10.5281/zenodo.18862106,cites,text_grep
18882934,18882915,10.5281/zenodo.18882915,cites,text_grep
18882934,18867491,10.5281/zenodo.18867491,cites,text_grep
18882934,18804767,10.5281/zenodo.18804767,cites,text_grep
18882934,None,10.5281/zenodo.18877152,cites,text_grep
18882934,18882938,10.5281/zenodo.18882938,cites,text_grep
18882938,None,10.5281/zenodo.18736175,cites,text_grep
18882938,18869165,10.5281/zenodo.18869165,cites,text_grep
18882938,18862106,10.5281/zenodo.18862106,cites,text_grep
18882938,18882915,10.5281/zenodo.18882915,cites,text_grep
18882938,18867491,10.5281/zenodo.18867491,cites,text_grep
18882938,18804767,10.5281/zenodo.18804767,cites,text_grep
18882938,None,10.5281/zenodo.18877152,cites,text_grep
18882938,18882934,10.5281/zenodo.18882934,cites,text_grep
18906234,None,10.5281/zenodo.18736175,cites,text_grep
18906234,18869165,10.5281/zenodo.18869165,cites,text_grep
18906234,18862106,10.5281/zenodo.18862106,cites,text_grep
18906234,18882915,10.5281/zenodo.18882915,cites,text_grep
18906234,18867491,10.5281/zenodo.18867491,cites,text_grep
18906234,18804767,10.5281/zenodo.18804767,cites,text_grep
18906234,18882934,10.5281/zenodo.18882934,cites,text_grep
18906234,18882938,10.5281/zenodo.18882938,cites,text_grep
18926502,None,10.5281/zenodo.18908080,cites,text_grep
18926502,None,10.5281/zenodo.18906852,cites,text_grep
18926555,None,10.5281/zenodo.18908080,cites,text_grep
18926555,None,10.5281/zenodo.18906852,cites,text_grep
18928840,None,10.5281/zenodo.18908080,cites,text_grep
18928840,None,10.5281/zenodo.18906852,cites,text_grep
18928873,None,10.5281/zenodo.18908080,isPartOf,description_table
18928873,None,10.5281/zenodo.18928855,isPartOf,description_table
18928873,None,10.5281/zenodo.18906852,isSupplementTo,description_table
18928873,18928840,10.5281/zenodo.18928840,isSupplementTo,description_table
18928873,18530086,10.5281/zenodo.18530086,cites,description_table
18928873,18926502,10.5281/zenodo.18926502,cites,description_table
18928873,18928840,10.5281/zenodo.18928840,cites,text_grep
18928873,None,10.5281/zenodo.18928855,cites,text_grep
18928873,None,10.5281/zenodo.18906852,cites,text_grep
18928873,None,10.5281/zenodo.18908080,cites,text_grep
18930444,None,10.5281/zenodo.18908080,Space Ark v4.2.5 (concept),description_table
18930444,None,10.5281/zenodo.18928855,Space Ark v4.2.5 (version),description_table
18930444,18451996,10.5281/zenodo.18451996,Glyphic Checksum Module v0.5,description_table
18930444,18508740,10.5281/zenodo.18508740,ARK Emoji Translation Round,description_table
